1	1	5	2016	15	6	2016
2	1	5	2016	1	5	2016
3	1	5	2016	1	5	2016
4	1	5	2016	31	7	2016
5	1	5	2016	15	6	2016
6	1	5	2016	2	7	2016
7	1	5	2016	1	5	2016
8	1	5	2016	1	5	2016
9	1	5	2016	19	5	2016
10	1	5	2016	1	5	2016
11	1	5	2016	1	5	2016
12	1	5	2016	16	6	2016
13	1	5	2016	1	5	2016
14	1	5	2016	1	5	2016
15	1	5	2016	4	7	2016
16	1	5	2016	1	5	2016
17	1	5	2016	15	6	2016
18	1	5	2016	1	5	2016
